2021-05-31T15:25:09.952+0700 [WARN]  agent: The 'ui' field is deprecated. Use the 'ui_config.enabled' field instead.
2021-05-31T15:25:21.050+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-05-31T15:25:21.061+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-05-31T15:25:32.189+0700 [ERROR] agent: Failed to check for updates: error="Get "https://checkpoint-api.hashicorp.com/v1/check/consul?arch=amd64&os=windows&signature=96c882e6-835b-46e4-1b1c-f24c58c8ec45&version=1.9.5": dial tcp: lookup checkpoint-api.hashicorp.com: no such host"
2021-05-31T15:25:38.031+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-05-31T15:25:38.045+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-05-31T15:25:38.200+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-05-31T15:25:38.214+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-05-31T15:25:39.225+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-05-31T15:25:39.332+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-05-31T15:38:09.325+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-05-31T15:38:09.329+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-05-31T15:38:09.347+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-05-31T15:38:09.482+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-05-31T15:38:09.496+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-05-31T15:38:09.506+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-05-31T16:44:07.367+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-05-31T16:44:07.368+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-05-31T16:44:07.505+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-05-31T16:44:07.509+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-05-31T16:48:44.259+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-05-31T16:48:44.303+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-05-31T16:48:44.380+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-05-31T16:48:44.458+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-05-31T16:48:44.505+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-05-31T16:48:44.568+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T00:33:05.281+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T00:33:06.094+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T00:33:08.028+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T00:33:08.688+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T00:33:09.317+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T00:33:09.858+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T00:34:56.892+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T00:34:57.659+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T00:35:00.497+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T00:35:01.350+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T00:35:01.487+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T00:35:01.778+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T00:36:59.256+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T00:37:00.082+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T00:37:02.326+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T00:37:02.691+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T00:37:03.435+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T00:37:03.764+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T00:40:40.692+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T00:40:41.146+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T00:40:43.868+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T00:40:44.271+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T00:40:45.175+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T00:40:45.818+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T00:42:31.266+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T00:42:31.574+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T00:42:34.708+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T00:42:35.312+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T00:42:35.423+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T00:42:35.693+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T00:48:44.171+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T00:48:44.503+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T00:48:46.930+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T00:48:47.715+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T00:48:48.137+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T00:48:48.681+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T00:49:47.467+0700 [INFO]  agent.fsm: snapshot created: duration=0s
2021-06-01T00:49:47.467+0700 [INFO]  agent.server.raft: starting snapshot up to: index=81924
2021-06-01T00:49:47.467+0700 [INFO]  agent.server.snapshot: creating new snapshot: path=D:\Software\consul\data\raft\snapshots\6-81924-1622483387467.tmp
2021-06-01T00:49:47.488+0700 [INFO]  agent.server.snapshot: reaping snapshot: path=D:\Software\consul\data\raft\snapshots\5-49155-1621570630246
2021-06-01T00:49:47.490+0700 [INFO]  agent.server.raft: compacting logs: from=55301 to=71684
2021-06-01T00:49:47.563+0700 [INFO]  agent.server.raft: snapshot complete up to: index=81924
2021-06-01T00:55:02.592+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T00:55:03.765+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T00:55:05.617+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T00:55:06.342+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T00:55:06.481+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T00:55:07.045+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T00:59:12.742+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T00:59:12.802+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T00:59:15.675+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T00:59:16.037+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T00:59:16.432+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T00:59:16.719+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T01:02:11.847+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T01:02:12.598+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T01:02:15.056+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T01:02:15.861+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T01:02:16.294+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T01:02:17.263+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T01:09:43.537+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T01:09:43.659+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T01:09:44.870+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T01:09:45.027+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T01:09:45.275+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T01:09:45.425+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T01:10:22.000+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T01:10:22.151+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T01:10:23.383+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T01:10:23.528+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T01:10:23.898+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T01:10:24.039+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T01:12:44.519+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T01:12:44.635+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T01:12:45.590+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T01:12:45.729+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T01:12:45.989+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T01:12:46.190+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T01:13:30.051+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T01:13:30.233+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T01:13:31.173+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T01:13:31.315+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T01:13:31.736+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T01:13:31.846+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T01:16:30.804+0700 [INFO]  agent: Deregistered service: service=ProtectedApi
2021-06-01T01:16:30.931+0700 [INFO]  agent: Synced service: service=ProtectedApi
2021-06-01T01:16:32.074+0700 [INFO]  agent: Deregistered service: service=GeneralApi
2021-06-01T01:16:32.197+0700 [INFO]  agent: Synced service: service=GeneralApi
2021-06-01T01:16:32.498+0700 [INFO]  agent: Deregistered service: service=IdentityServer
2021-06-01T01:16:32.714+0700 [INFO]  agent: Synced service: service=IdentityServer
2021-06-01T11:22:25.210+0700 [ERROR] agent.server.rpc: multiplex conn accept failed: conn=from=127.0.0.1:49833 error="read tcp 127.0.0.1:8300->127.0.0.1:49833: wsarecv: An existing connection was forcibly closed by the remote host."
2021-06-01T11:22:25.216+0700 [ERROR] agent: Failed to check for updates: error="Get "https://checkpoint-api.hashicorp.com/v1/check/consul?arch=amd64&os=windows&signature=96c882e6-835b-46e4-1b1c-f24c58c8ec45&version=1.9.5": dial tcp: lookup checkpoint-api.hashicorp.com: no such host"
